area_id,area_name,b20005f001,b20005f001_moe,b20005f002,b20005f002_moe,b20005f003,b20005f003_moe,b20005f004,b20005f004_moe,b20005f005,b20005f005_moe,b20005f006,b20005f006_moe,b20005f007,b20005f007_moe,b20005f008,b20005f008_moe,b20005f009,b20005f009_moe,b20005f010,b20005f010_moe,b20005f011,b20005f011_moe,b20005f012,b20005f012_moe,b20005f013,b20005f013_moe,b20005f014,b20005f014_moe,b20005f015,b20005f015_moe,b20005f016,b20005f016_moe,b20005f017,b20005f017_moe,b20005f018,b20005f018_moe,b20005f019,b20005f019_moe,b20005f020,b20005f020_moe,b20005f021,b20005f021_moe,b20005f022,b20005f022_moe,b20005f023,b20005f023_moe,b20005f024,b20005f024_moe,b20005f025,b20005f025_moe,b20005f026,b20005f026_moe,b20005f027,b20005f027_moe,b20005f028,b20005f028_moe,b20005f029,b20005f029_moe,b20005f030,b20005f030_moe,b20005f031,b20005f031_moe,b20005f032,b20005f032_moe,b20005f033,b20005f033_moe,b20005f034,b20005f034_moe,b20005f035,b20005f035_moe,b20005f036,b20005f036_moe,b20005f037,b20005f037_moe,b20005f038,b20005f038_moe,b20005f039,b20005f039_moe,b20005f040,b20005f040_moe,b20005f041,b20005f041_moe,b20005f042,b20005f042_moe,b20005f043,b20005f043_moe,b20005f044,b20005f044_moe,b20005f045,b20005f045_moe,b20005f046,b20005f046_moe,b20005f047,b20005f047_moe,b20005f048,b20005f048_moe,b20005f049,b20005f049_moe,b20005f050,b20005f050_moe,b20005f051,b20005f051_moe,b20005f052,b20005f052_moe,b20005f053,b20005f053_moe,b20005f054,b20005f054_moe,b20005f055,b20005f055_moe,b20005f056,b20005f056_moe,b20005f057,b20005f057_moe,b20005f058,b20005f058_moe,b20005f059,b20005f059_moe,b20005f060,b20005f060_moe,b20005f061,b20005f061_moe,b20005f062,b20005f062_moe,b20005f063,b20005f063_moe,b20005f064,b20005f064_moe,b20005f065,b20005f065_moe,b20005f066,b20005f066_moe,b20005f067,b20005f067_moe,b20005f068,b20005f068_moe,b20005f069,b20005f069_moe,b20005f070,b20005f070_moe,b20005f071,b20005f071_moe,b20005f072,b20005f072_moe,b20005f073,b20005f073_moe,b20005f074,b20005f074_moe,b20005f075,b20005f075_moe,b20005f076,b20005f076_moe,b20005f077,b20005f077_moe,b20005f078,b20005f078_moe,b20005f079,b20005f079_moe,b20005f080,b20005f080_moe,b20005f081,b20005f081_moe,b20005f082,b20005f082_moe,b20005f083,b20005f083_moe,b20005f084,b20005f084_moe,b20005f085,b20005f085_moe,b20005f086,b20005f086_moe,b20005f087,b20005f087_moe,b20005f088,b20005f088_moe,b20005f089,b20005f089_moe,b20005f090,b20005f090_moe,b20005f091,b20005f091_moe,b20005f092,b20005f092_moe,b20005f093,b20005f093_moe,b20005f094,b20005f094_moe,b20005f095,b20005f095_moe
7.2,University District,473,281,192,134,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,192,134,95,112,97,79,15,34,50,58,6,27,26,51,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,281,249,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,281,249,18,40,263,247,113,158,56,82,53,52,41,68,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
7.3,Ravenna/Bryant,162,88,109,75,16,31,0,32,16,31,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,5,30,0,32,11,33,0,32,93,75,14,38,79,71,33,60,0,32,0,32,11,34,0,32,0,32,35,48,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,53,41,17,33,0,32,17,33,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,9,33,0,32,0,32,0,32,8,32,0,32,36,37,5,30,31,38,0,32,0,32,9,33,8,33,0,32,0,32,14,37,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
7.4,Wedgwood/View Ridge,41,35,10,28,10,28,0,27,10,28,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,10,28,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,31,34,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,31,34,0,27,31,34,0,27,0,27,0,27,0,27,0,27,12,28,0,27,0,27,0,27,19,33,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27
7.5,Laurelhurst/Sand Point,17,26,10,24,10,24,0,21,10,24,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,10,24,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,7,20,7,20,0,21,7,20,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,7,20,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
8.1,Northgate/Maple Leaf,291,216,180,147,81,76,0,24,81,76,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,40,65,0,24,0,24,14,30,0,24,11,27,0,24,16,32,0,24,0,24,0,24,0,24,99,84,15,29,84,82,0,24,42,70,0,24,0,24,0,24,0,24,0,24,0,24,0,24,17,32,0,24,25,42,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,111,78,36,39,0,24,36,39,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,17,34,0,24,10,26,9,26,0,24,0,24,0,24,0,24,0,24,0,24,75,69,40,65,35,33,0,24,0,24,0,24,0,24,0,24,0,24,35,33,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
8.2,Olympic Hills/Victory Heights,231,159,111,83,81,80,0,24,81,80,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,48,71,0,24,18,37,0,24,15,31,0,24,30,33,0,24,30,33,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,17,30,0,24,13,28,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,120,80,28,35,0,24,28,35,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,17,34,11,25,0,24,0,24,0,24,0,24,0,24,0,24,92,74,0,24,92,74,0,24,0,24,0,24,6,25,14,30,0,24,60,69,0,24,0,24,0,24,0,24,12,28,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
8.3,Cedar Park/Meadowbrook,554,314,452,299,289,242,0,27,289,242,0,27,0,27,0,27,89,90,0,27,0,27,0,27,0,27,0,27,0,27,89,90,61,64,0,27,0,27,40,66,0,27,10,28,0,27,0,27,0,27,163,93,38,41,125,74,0,27,63,67,0,27,23,35,0,27,0,27,0,27,0,27,17,36,0,27,0,27,17,35,0,27,0,27,0,27,0,27,0,27,5,25,0,27,0,27,102,96,65,92,0,27,65,92,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,35,53,0,27,0,27,0,27,30,48,0,27,0,27,0,27,0,27,0,27,37,42,15,34,22,31,12,29,0,27,0,27,10,29,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27
9.1,Broadview/Bitter Lake,113,73,65,60,65,60,0,27,65,60,0,27,0,27,0,27,0,27,0,27,19,36,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,27,47,19,36,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,48,46,24,35,0,27,24,35,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,14,35,0,27,10,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,24,36,19,36,5,26,5,26,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27
9.2,Licton Springs,263,188,122,107,16,25,0,17,16,25,0,17,0,17,0,17,0,17,0,17,0,17,0,17,16,25,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,106,93,37,51,69,77,18,43,13,23,0,17,0,17,0,17,0,17,0,17,0,17,38,62,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,141,95,28,30,0,17,28,30,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,17,25,0,17,0,17,0,17,0,17,0,17,11,21,0,17,0,17,0,17,0,17,113,83,25,36,88,75,0,17,19,32,45,53,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,12,23,0,17,12,22,0,17,0,17,0,17,0,17,0,17,0,17
9.3,Greenwood/Phinney Ridge,471,249,209,147,66,71,0,29,66,71,0,29,0,29,0,29,0,29,0,29,15,37,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,14,35,0,29,0,29,0,29,37,63,0,29,143,123,49,62,94,80,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,21,40,0,29,31,52,34,61,0,29,8,30,0,29,0,29,0,29,0,29,0,29,0,29,262,132,125,80,0,29,125,80,0,29,0,29,0,29,0,29,0,29,0,29,9,31,0,29,55,69,15,37,0,29,19,32,0,29,0,29,0,29,0,29,13,34,14,35,0,29,0,29,137,100,2,27,135,100,6,29,45,64,19,38,0,29,29,54,0,29,0,29,36,47,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
9.4,Green Lake,190,118,122,108,16,30,0,24,16,30,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,16,30,106,104,0,24,106,104,0,24,0,24,0,24,0,24,0,24,0,24,46,70,0,24,0,24,16,30,0,24,0,24,0,24,0,24,0,24,0,24,44,73,0,24,0,24,0,24,68,54,28,38,0,24,28,38,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,8,24,0,24,0,24,0,24,0,24,20,38,0,24,0,24,40,41,25,34,15,30,0,24,0,24,0,24,0,24,0,24,0,24,15,30,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
9.5,Haller Lake,139,115,109,104,98,103,0,21,98,103,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,22,37,0,21,0,21,76,98,0,21,0,21,0,21,0,21,0,21,0,21,11,25,0,21,11,25,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,11,25,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,30,34,16,27,0,21,16,27,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,16,27,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,14,25,14,25,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
10.1,North Beach/Blue Ridge,89,92,41,52,41,52,0,21,41,52,0,21,0,21,0,21,0,21,0,21,0,21,0,21,11,25,0,21,0,21,0,21,30,50,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,48,47,10,25,0,21,10,25,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,10,25,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,38,45,0,21,38,45,0,21,0,21,0,21,0,21,26,43,0,21,0,21,12,25,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
10.2,Whittier Heights,134,130,35,58,35,58,0,24,35,58,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,35,58,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,99,90,49,68,0,24,49,68,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,49,68,0,24,50,59,0,24,50,59,0,24,33,55,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,17,33,0,24,0,24,0,24,0,24,0,24,0,24
10.3,Sunset Hill/Loyal Heights,86,66,41,40,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,41,40,14,27,27,30,0,24,27,30,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,45,41,13,28,0,24,13,28,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,13,28,0,24,0,24,0,24,0,24,32,35,19,33,13,27,0,24,0,24,0,24,0,24,0,24,13,27,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
10.4,Ballard,30,36,15,26,15,26,0,17,15,26,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,26,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,25,15,25,0,17,15,25,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,25,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
11.1,Fremont,105,79,22,33,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,22,33,0,24,22,33,10,31,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,12,26,0,24,0,24,0,24,0,24,83,72,54,66,0,24,54,66,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,15,30,0,24,0,24,0,24,39,64,0,24,0,24,0,24,29,38,0,24,29,38,0,24,0,24,0,24,0,24,16,33,0,24,0,24,0,24,0,24,0,24,0,24,0,24,13,30,0,24,0,24,0,24,0,24,0,24,0,24,0,24
11.2,Wallingford,167,136,130,113,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,130,113,0,27,130,113,2,21,0,27,19,34,0,27,47,81,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,62,77,0,27,0,27,0,27,0,27,0,27,0,27,37,61,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,37,61,0,27,37,61,20,37,0,27,0,27,0,27,17,33,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27
11.3,Cascade/Eastlake,231,140,155,124,99,117,0,21,99,117,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,58,97,0,21,0,21,0,21,0,21,0,21,0,21,0,21,41,67,56,50,0,21,56,50,11,32,0,21,0,21,15,30,0,21,0,21,0,21,0,21,15,29,0,21,0,21,0,21,0,21,15,29,0,21,0,21,0,21,0,21,0,21,0,21,76,67,17,32,0,21,17,32,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,17,32,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,59,62,42,56,17,34,0,21,0,21,17,34,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
12.1,Magnolia,25,44,25,44,25,44,0,24,25,44,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,25,44,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
12.2,Interbay,60,52,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,60,52,60,52,0,21,60,52,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,11,22,0,21,0,21,0,21,0,21,0,21,27,46,22,25,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
12.3,Queen Anne,409,176,178,117,101,107,0,40,101,107,0,40,0,40,0,40,27,56,37,93,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,10,42,0,40,27,49,0,40,77,59,0,40,77,59,12,41,5,38,4,37,0,40,0,40,0,40,0,40,0,40,15,43,0,40,26,51,15,43,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,231,113,110,91,0,40,110,91,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,15,42,19,48,0,40,8,38,0,40,0,40,28,58,40,73,0,40,0,40,121,85,15,52,106,77,0,40,0,40,97,75,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,9,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40
13.1,Belltown,169,117,57,72,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,57,72,5,20,52,72,38,66,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,14,29,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,112,92,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,112,92,18,46,94,81,11,27,0,21,6,20,0,21,0,21,0,21,70,80,0,21,0,21,0,21,7,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21
13.2,Downtown Commercial Core,160,101,68,63,37,50,0,12,37,50,0,12,0,12,37,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,28,9,15,22,26,14,21,0,12,8,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,92,93,12,20,0,12,12,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,20,80,93,13,29,67,89,0,12,0,12,0,12,0,12,0,12,67,89,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
13.3,Pioneer Square/International District,64,54,53,50,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,53,50,0,17,53,50,20,30,0,17,8,18,0,17,0,17,0,17,0,17,0,17,0,17,0,17,25,36,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,11,22,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,11,22,11,22,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
