area_id,area_name,b17001c001,b17001c001_moe,b17001c002,b17001c002_moe,b17001c003,b17001c003_moe,b17001c004,b17001c004_moe,b17001c005,b17001c005_moe,b17001c006,b17001c006_moe,b17001c007,b17001c007_moe,b17001c008,b17001c008_moe,b17001c009,b17001c009_moe,b17001c010,b17001c010_moe,b17001c011,b17001c011_moe,b17001c012,b17001c012_moe,b17001c013,b17001c013_moe,b17001c014,b17001c014_moe,b17001c015,b17001c015_moe,b17001c016,b17001c016_moe,b17001c017,b17001c017_moe,b17001c018,b17001c018_moe,b17001c019,b17001c019_moe,b17001c020,b17001c020_moe,b17001c021,b17001c021_moe,b17001c022,b17001c022_moe,b17001c023,b17001c023_moe,b17001c024,b17001c024_moe,b17001c025,b17001c025_moe,b17001c026,b17001c026_moe,b17001c027,b17001c027_moe,b17001c028,b17001c028_moe,b17001c029,b17001c029_moe,b17001c030,b17001c030_moe,b17001c031,b17001c031_moe,b17001c032,b17001c032_moe,b17001c033,b17001c033_moe,b17001c034,b17001c034_moe,b17001c035,b17001c035_moe,b17001c036,b17001c036_moe,b17001c037,b17001c037_moe,b17001c038,b17001c038_moe,b17001c039,b17001c039_moe,b17001c040,b17001c040_moe,b17001c041,b17001c041_moe,b17001c042,b17001c042_moe,b17001c043,b17001c043_moe,b17001c044,b17001c044_moe,b17001c045,b17001c045_moe,b17001c046,b17001c046_moe,b17001c047,b17001c047_moe,b17001c048,b17001c048_moe,b17001c049,b17001c049_moe,b17001c050,b17001c050_moe,b17001c051,b17001c051_moe,b17001c052,b17001c052_moe,b17001c053,b17001c053_moe,b17001c054,b17001c054_moe,b17001c055,b17001c055_moe,b17001c056,b17001c056_moe,b17001c057,b17001c057_moe,b17001c058,b17001c058_moe,b17001c059,b17001c059_moe
BK95,Erasmus,1,32,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,1,32,1,32,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,1,32,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36
BK96,Rugby-Remsen Village,178,125,44,60,33,59,0,54,0,54,0,54,0,54,0,54,0,54,10,56,0,54,11,55,0,54,0,54,12,56,0,54,11,55,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,11,55,0,54,0,54,0,54,0,54,134,127,62,88,41,83,0,54,0,54,0,54,0,54,0,54,0,54,21,61,0,54,0,54,0,54,0,54,0,54,72,88,0,54,0,54,0,54,0,54,0,54,0,54,0,54,28,68,0,54,7,54,13,56,0,54,24,63
BK99,park-cemetery-etc-Brooklyn,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40
BX01,Claremont-Bathgate,210,133,45,54,16,44,0,40,0,40,0,40,0,40,0,40,0,40,16,44,0,40,0,40,0,40,0,40,0,40,0,40,29,51,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,7,41,0,40,22,50,0,40,0,40,165,127,78,75,0,40,0,40,0,40,13,42,0,40,15,43,19,47,0,40,0,40,16,45,15,44,0,40,0,40,87,80,0,40,0,40,15,45,13,42,0,40,13,42,0,40,10,41,14,42,22,42,0,40,0,40,0,40
BX03,Eastchester-Edenwald-Baychester,157,137,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,157,137,81,85,0,40,0,40,23,48,0,40,0,40,0,40,6,40,0,40,52,66,0,40,0,40,0,40,0,40,76,71,7,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,7,40,0,40,37,56,25,56,0,40
BX05,Bedford Park-Fordham North,216,147,48,66,25,53,0,50,0,50,0,50,0,50,0,50,0,50,25,53,0,50,0,50,0,50,0,50,0,50,0,50,23,52,0,50,0,50,0,50,0,50,0,50,0,50,0,50,10,50,0,50,13,51,0,50,0,50,0,50,168,140,58,62,0,50,0,50,0,50,5,48,6,48,0,50,6,48,0,50,11,50,10,51,20,54,0,50,0,50,110,97,21,59,9,50,0,50,0,50,0,50,6,48,23,57,0,50,10,50,34,53,0,50,7,48,0,50
BX06,Belmont,110,107,78,102,78,102,0,34,0,34,0,34,0,34,0,34,32,56,0,34,0,34,0,34,0,34,34,60,12,37,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,32,47,16,32,0,34,0,34,0,34,10,33,0,34,0,34,6,33,0,34,0,34,0,34,0,34,0,34,0,34,16,34,0,34,0,34,0,34,0,34,0,34,0,34,16,34,0,34,0,34,0,34,0,34,0,34,0,34
BX07,Bronxdale,104,129,23,51,23,51,0,38,0,38,0,38,7,38,0,38,0,38,7,38,0,38,0,38,9,39,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,81,125,77,121,0,38,0,38,0,38,0,38,0,38,0,38,3,37,0,38,74,119,0,38,0,38,0,38,0,38,4,40,2,37,0,38,0,38,0,38,0,38,0,38,0,38,0,38,2,37,0,38,0,38,0,38,0,38
BX08,West Farms-Bronx River,161,101,42,75,20,49,0,40,0,40,20,49,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,22,50,0,40,0,40,0,40,10,39,0,40,0,40,0,40,0,40,12,41,0,40,0,40,0,40,0,40,119,100,52,65,0,40,0,40,34,59,0,40,0,40,0,40,18,48,0,40,0,40,0,40,0,40,0,40,0,40,67,57,13,42,0,40,7,38,0,40,0,40,0,40,18,48,0,40,0,40,14,43,0,40,0,40,15,43
BX09,Soundview-Castle Hill-Clason Point-Harding Park,131,98,38,67,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,38,67,0,50,0,50,0,50,0,50,10,51,0,50,18,56,10,51,0,50,0,50,0,50,0,50,0,50,93,86,51,62,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,31,59,16,54,0,50,4,49,42,68,0,50,0,50,0,50,0,50,0,50,0,50,18,57,0,50,0,50,24,54,0,50,0,50,0,50
BX10,Pelham Bay-Country Club-City Island,16,39,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,16,39,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,16,39,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,16,39,0,34,0,34,0,34,0,34
BX13,Co-op City,234,170,68,76,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,68,76,0,33,0,33,16,41,0,33,0,33,0,33,0,33,0,33,52,54,0,33,0,33,0,33,0,33,166,151,99,83,14,33,0,33,0,33,54,68,0,33,0,33,0,33,0,33,15,34,0,33,16,35,0,33,0,33,67,80,0,33,0,33,14,33,13,32,27,52,0,33,0,33,0,33,13,32,0,33,0,33,0,33,0,33
BX14,East Concourse-Concourse Village,425,316,271,267,164,153,21,58,0,51,7,51,0,51,0,51,0,51,129,131,0,51,0,51,0,51,7,51,0,51,0,51,107,149,7,51,0,51,0,51,23,61,0,51,0,51,42,80,0,51,35,63,0,51,0,51,0,51,0,51,154,171,59,94,27,61,0,51,0,51,0,51,13,56,0,51,0,51,0,51,19,61,0,51,0,51,0,51,0,51,95,106,23,61,0,51,12,55,16,57,0,51,0,51,6,50,18,61,12,55,0,51,0,51,8,51,0,51
BX17,East Tremont,107,71,54,57,25,47,0,45,0,45,0,45,0,45,0,45,0,45,8,45,5,44,0,45,12,47,0,45,0,45,0,45,29,49,7,44,0,45,0,45,0,45,0,45,0,45,0,45,7,44,0,45,0,45,0,45,8,47,7,44,53,58,38,58,0,45,0,45,0,45,0,45,0,45,0,45,16,46,9,46,0,45,13,48,0,45,0,45,0,45,15,44,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,4,44,0,45,11,45,0,45
BX22,North Riverdale-Fieldston-Riverdale,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38
BX26,Highbridge,204,142,49,78,10,42,0,42,0,42,0,42,0,42,0,42,10,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,39,65,0,42,9,41,0,42,9,41,0,42,0,42,0,42,0,42,8,41,13,47,0,42,0,42,0,42,155,124,84,88,0,42,0,42,23,57,0,42,0,42,0,42,17,47,0,42,0,42,44,63,0,42,0,42,0,42,71,68,0,42,0,42,12,43,0,42,0,42,0,42,0,42,0,42,0,42,0,42,59,66,0,42,0,42
BX27,Hunts Point,47,55,25,56,21,56,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,21,56,0,38,0,38,4,37,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,4,37,0,38,22,37,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,22,37,0,38,0,38,0,38,0,38,0,38,0,38,0,38,10,38,0,38,6,37,6,37,0,38,0,38
BX28,Van Cortlandt Village,237,143,18,51,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,18,51,0,43,0,43,7,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,11,45,0,43,219,141,96,71,0,43,0,43,0,43,0,43,0,43,0,43,25,50,24,56,16,49,0,43,17,53,0,43,14,47,123,99,15,48,15,48,0,43,0,43,7,42,0,43,21,44,0,43,14,48,17,50,10,44,24,61,0,43
BX29,Spuyten Duyvil-Kingsbridge,118,113,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,118,113,71,96,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,62,96,0,38,0,38,9,39,0,38,47,69,0,38,0,38,0,38,0,38,0,38,7,38,0,38,7,38,0,38,20,50,0,38,0,38,13,42
BX30,Kingsbridge Heights,152,123,129,119,63,69,0,38,0,38,14,41,15,42,0,38,0,38,0,38,34,65,0,38,0,38,0,38,0,38,0,38,66,59,0,38,0,38,16,42,0,38,0,38,0,38,0,38,11,38,0,38,16,42,0,38,23,50,0,38,23,45,17,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,12,40,0,38,0,38,0,38,5,36,6,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,6,38,0,38
BX31,Allerton-Pelham Gardens,89,119,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,89,119,31,53,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,10,45,10,45,11,42,58,93,0,42,0,42,0,42,0,42,0,42,0,42,0,42,24,47,0,42,0,42,34,75,0,42,0,42
BX33,Longwood,54,63,11,36,11,36,0,36,0,36,0,36,0,36,0,36,0,36,11,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,43,63,21,52,6,36,0,36,0,36,0,36,0,36,0,36,8,37,0,36,0,36,7,36,0,36,0,36,0,36,22,40,0,36,0,36,0,36,0,36,0,36,0,36,0,36,15,40,7,36,0,36,0,36,0,36,0,36
BX34,Melrose South-Mott Haven North,545,383,83,91,58,64,0,42,0,42,0,42,0,42,0,42,0,42,6,41,0,42,22,53,16,51,0,42,0,42,14,44,25,52,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,7,40,18,54,0,42,0,42,462,378,87,65,0,42,0,42,28,57,0,42,0,42,0,42,44,48,0,42,15,46,0,42,0,42,0,42,0,42,375,329,40,58,0,42,29,56,0,42,0,42,29,57,47,62,103,138,0,42,64,56,0,42,55,52,8,42
BX35,Morrisania-Melrose,158,89,49,57,15,38,0,40,0,40,8,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,7,38,0,40,34,49,0,40,0,40,15,44,0,40,0,40,0,40,0,40,0,40,0,40,12,41,0,40,7,38,0,40,109,87,33,51,0,40,0,40,10,42,0,40,0,40,8,40,7,40,0,40,0,40,0,40,0,40,8,40,0,40,76,67,0,40,0,40,18,42,0,40,0,40,0,40,0,40,7,39,14,41,0,40,0,40,7,42,30,58
BX36,University Heights-Morris Heights,215,183,64,79,38,67,0,51,0,51,0,51,0,51,0,51,0,51,10,53,14,55,14,53,0,51,0,51,0,51,0,51,26,54,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,20,55,6,50,0,51,0,51,151,171,77,96,0,51,0,51,8,50,17,57,0,51,0,51,6,49,23,59,23,61,0,51,0,51,0,51,0,51,74,102,0,51,0,51,18,57,7,49,0,51,0,51,0,51,13,52,9,50,0,51,27,56,0,51,0,51
BX37,Van Nest-Morris Park-Westchester Square,108,87,41,52,41,52,0,42,0,42,0,42,0,42,0,42,0,42,9,42,12,43,9,42,11,44,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,67,81,67,81,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,11,44,14,45,0,42,0,42,42,78,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42
BX39,Mott Haven-Port Morris,262,141,76,78,27,48,8,50,0,50,8,48,0,50,0,50,0,50,11,49,0,50,0,50,0,50,0,50,0,50,0,50,49,62,0,50,0,50,0,50,16,54,0,50,0,50,7,49,0,50,8,48,18,49,0,50,0,50,0,50,186,122,68,66,0,50,0,50,0,50,11,50,0,50,0,50,0,50,0,50,16,55,26,63,6,49,9,49,0,50,118,102,0,50,14,51,31,57,0,50,0,50,11,50,0,50,14,52,23,52,17,51,0,50,8,48,0,50
BX40,Fordham South,179,151,33,38,19,36,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,8,34,0,32,11,34,0,32,14,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,9,33,5,30,0,32,0,32,0,32,146,140,124,117,0,32,0,32,0,32,12,34,0,32,11,34,40,58,0,32,11,34,22,48,14,35,0,32,14,37,22,36,0,32,0,32,10,33,0,32,0,32,0,32,0,32,0,32,12,34,0,32,0,32,0,32,0,32
BX41,Mount Hope,393,264,135,100,40,72,0,51,0,51,0,51,0,51,0,51,0,51,0,51,8,51,0,51,32,72,0,51,0,51,0,51,95,82,21,58,0,51,0,51,0,51,0,51,0,51,0,51,21,58,12,50,26,53,6,50,0,51,9,51,258,200,161,140,18,51,0,51,0,51,18,55,0,51,0,51,45,74,80,89,0,51,0,51,0,51,0,51,0,51,97,81,17,51,0,51,0,51,0,51,0,51,0,51,9,50,8,50,11,53,16,55,28,66,0,51,8,51
BX43,Norwood,284,174,157,150,43,90,0,41,0,41,22,55,0,41,0,41,0,41,21,55,0,41,0,41,0,41,0,41,0,41,0,41,114,94,36,51,0,41,24,44,0,41,12,42,0,41,19,49,0,41,23,50,0,41,0,41,0,41,0,41,127,90,86,61,0,41,0,41,0,41,0,41,0,41,22,49,0,41,0,41,24,44,15,44,11,44,0,41,14,44,41,51,0,41,0,41,0,41,0,41,0,41,0,41,21,48,0,41,0,41,8,41,0,41,12,43,0,41
BX44,Williamsbridge-Olinville,348,264,147,163,45,69,32,66,0,54,0,54,0,54,0,54,13,56,0,54,0,54,0,54,0,54,0,54,0,54,0,54,102,121,31,66,0,54,12,56,0,54,0,54,0,54,44,83,0,54,12,56,3,53,0,54,0,54,0,54,201,215,55,81,0,54,0,54,0,54,11,55,0,54,0,54,21,62,23,64,0,54,0,54,0,54,0,54,0,54,146,158,0,54,0,54,0,54,13,56,12,56,0,54,21,62,14,56,33,64,11,55,24,65,18,60,0,54
BX46,Parkchester,125,94,97,85,75,77,66,73,0,36,0,36,0,36,0,36,0,36,9,35,0,36,0,36,0,36,0,36,0,36,0,36,22,41,0,36,0,36,0,36,0,36,0,36,0,36,9,35,0,36,0,36,0,36,13,38,0,36,0,36,28,54,18,44,0,36,0,36,18,44,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,10,37,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,10,37,0,36,0,36,0,36,0,36
BX49,Pelham Parkway,85,97,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,85,97,29,47,13,42,0,38,16,43,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,56,75,0,38,0,38,0,38,16,43,0,38,0,38,0,38,24,53,16,44,0,38,0,38,0,38,0,38
BX52,Schuylerville-Throgs Neck-Edgewater Park,246,209,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,246,209,110,98,0,52,0,52,0,52,4,51,0,52,40,75,0,52,45,77,0,52,0,52,0,52,14,55,7,52,136,143,0,52,0,52,20,60,0,52,0,52,0,52,36,77,0,52,7,52,18,58,49,69,0,52,6,52
BX55,Soundview-Bruckner,500,405,80,86,30,49,0,40,0,40,14,42,0,40,0,40,7,38,0,40,0,40,0,40,9,40,0,40,0,40,0,40,50,72,0,40,0,40,0,40,0,40,0,40,6,38,0,40,37,69,7,38,0,40,0,40,0,40,0,40,420,351,261,323,0,40,0,40,0,40,0,40,0,40,0,40,88,146,111,180,0,40,14,42,9,40,39,64,0,40,159,125,0,40,0,40,0,40,11,41,0,40,25,55,21,48,0,40,14,42,47,63,41,74,0,40,0,40
BX59,Westchester-Unionport,117,100,14,40,14,40,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,14,40,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,103,98,58,52,0,36,0,36,9,35,6,36,0,36,0,36,0,36,0,36,7,36,17,43,19,43,0,36,0,36,45,71,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,12,38,0,36,18,42,0,36,15,40
BX62,Woodlawn-Wakefield,119,107,27,61,17,54,9,49,0,48,8,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,10,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,10,48,0,48,0,48,0,48,0,48,0,48,92,100,29,65,0,48,0,48,0,48,29,65,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,63,72,0,48,0,48,0,48,0,48,0,48,0,48,0,48,22,56,0,48,41,66,0,48,0,48,0,48
BX63,West Concourse,483,288,300,268,153,171,29,60,0,42,59,73,0,42,0,42,0,42,0,42,0,42,30,61,0,42,35,63,0,42,0,42,147,121,0,42,0,42,32,62,0,42,0,42,0,42,0,42,0,42,60,72,24,50,0,42,0,42,31,62,183,123,98,94,0,42,0,42,0,42,0,42,0,42,0,42,0,42,20,52,0,42,33,55,0,42,45,54,0,42,85,70,0,42,0,42,0,42,0,42,0,42,0,42,0,42,53,65,8,41,0,42,14,46,10,42,0,42
BX75,Crotona Park East,227,178,141,155,56,66,0,29,17,39,5,29,11,28,0,29,6,29,0,29,17,39,0,29,0,29,0,29,0,29,0,29,85,99,18,40,0,29,23,38,0,29,0,29,6,29,0,29,18,39,20,42,0,29,0,29,0,29,0,29,86,100,27,40,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,11,32,16,37,0,29,0,29,0,29,59,71,21,43,0,29,0,29,13,35,0,29,0,29,0,29,11,31,14,35,0,29,0,29,0,29,0,29
BX98,Rikers Island,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
BX99,park-cemetery-etc-Bronx,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
MN01,Marble Hill-Inwood,204,123,101,88,20,48,0,41,20,48,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,81,72,0,41,0,41,0,41,8,40,0,41,0,41,20,48,0,41,20,46,23,43,4,40,0,41,6,37,103,88,37,60,0,41,0,41,0,41,0,41,0,41,0,41,0,41,29,59,0,41,0,41,8,42,0,41,0,41,66,66,0,41,0,41,0,41,5,41,0,41,0,41,0,41,0,41,33,52,5,41,23,45,0,41,0,41
MN03,Central Harlem North-Polo Grounds,284,143,146,110,82,86,0,59,0,59,0,59,0,59,0,59,0,59,30,75,34,69,0,59,0,59,0,59,18,63,0,59,64,62,0,59,0,59,11,61,0,59,0,59,0,59,7,58,0,59,0,59,0,59,27,62,10,59,9,58,138,105,71,93,0,59,0,59,7,59,0,59,0,59,0,59,9,60,8,59,0,59,40,78,7,59,0,59,0,59,67,69,0,59,0,59,0,59,0,59,0,59,0,59,25,65,0,59,0,59,23,62,0,59,19,58,0,59
MN04,Hamilton Heights,241,185,25,58,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,25,58,25,58,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,216,180,103,93,0,46,0,46,0,46,0,46,0,46,0,46,0,46,48,69,55,76,0,46,0,46,0,46,0,46,113,119,0,46,0,46,32,67,0,46,0,46,0,46,0,46,30,65,0,46,12,47,0,46,0,46,39,64
MN06,Manhattanville,12,36,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,12,36,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,12,36,0,34,0,34,0,34,0,34,0,34,0,34,0,34,12,36,0,34,0,34,0,34,0,34,0,34
MN09,Morningside Heights,29,53,24,54,9,48,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,9,48,0,45,0,45,0,45,15,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,15,45,0,45,0,45,0,45,0,45,5,44,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,5,44,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,5,44,0,45,0,45,0,45,0,45
MN11,Central Harlem South,159,177,30,56,6,44,0,45,0,45,0,45,0,45,0,45,6,44,0,45,0,45,0,45,0,45,0,45,0,45,0,45,24,51,0,45,0,45,6,44,6,44,0,45,0,45,0,45,0,45,6,44,6,44,0,45,0,45,0,45,129,174,37,72,0,45,37,72,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,92,119,41,78,0,45,0,45,0,45,0,45,0,45,0,45,30,65,0,45,7,43,10,45,4,44,0,45
MN12,Upper West Side,724,354,59,115,35,86,0,68,0,68,0,68,0,68,0,68,0,68,0,68,35,86,0,68,0,68,0,68,0,68,0,68,24,76,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,24,76,0,68,0,68,665,327,451,284,40,91,0,68,14,70,38,91,0,68,0,68,18,71,24,75,81,107,0,68,130,140,106,136,0,68,214,154,0,68,0,68,23,73,0,68,25,75,0,68,0,68,94,138,17,70,0,68,16,70,25,76,14,69
MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,459,275,195,176,23,59,0,54,0,54,0,54,0,54,0,54,0,54,10,56,13,57,0,54,0,54,0,54,0,54,0,54,172,172,0,54,0,54,0,54,0,54,0,54,0,54,76,106,11,56,61,90,24,62,0,54,0,54,0,54,264,216,170,175,0,54,0,54,0,54,0,54,0,54,0,54,0,54,66,102,104,152,0,54,0,54,0,54,0,54,94,92,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,16,58,0,54,37,78,41,69,0,54
MN14,Lincoln Square,34,58,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,34,58,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,34,58,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,10,47,0,48,24,59,0,48,0,48
MN15,Clinton,149,114,46,56,30,53,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,30,53,0,43,0,43,0,43,16,47,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,16,47,0,43,0,43,103,97,37,61,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,37,61,0,43,0,43,0,43,66,87,0,43,0,43,0,43,0,43,0,43,0,43,0,43,48,85,0,43,0,43,0,43,18,48,0,43
MN17,Midtown-Midtown South,99,78,7,51,7,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,7,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,92,79,29,56,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,29,56,0,51,0,51,63,62,0,51,0,51,0,51,0,51,0,51,0,51,0,51,28,57,0,51,0,51,31,57,4,50,0,51
