area_id,area_name,b19101g001,b19101g001_moe,b19101g002,b19101g002_moe,b19101g003,b19101g003_moe,b19101g004,b19101g004_moe,b19101g005,b19101g005_moe,b19101g006,b19101g006_moe,b19101g007,b19101g007_moe,b19101g008,b19101g008_moe,b19101g009,b19101g009_moe,b19101g010,b19101g010_moe,b19101g011,b19101g011_moe,b19101g012,b19101g012_moe,b19101g013,b19101g013_moe,b19101g014,b19101g014_moe,b19101g015,b19101g015_moe,b19101g016,b19101g016_moe,b19101g017,b19101g017_moe
QN57,Lindenwood-Howard Beach,226,150,0,34,0,34,12,36,30,46,0,34,0,34,0,34,0,34,0,34,0,34,0,34,14,37,73,77,90,115,7,31,0,34
QN60,Kew Gardens,100,65,0,34,26,50,0,34,0,34,0,34,0,34,19,41,11,37,9,36,17,39,0,34,0,34,15,39,0,34,0,34,3,33
QN61,Jamaica,610,147,14,49,28,53,0,51,17,48,54,57,63,71,80,65,23,57,23,55,18,51,55,54,96,72,29,52,22,55,25,61,63,80
QN62,Queensboro Hill,72,60,0,29,0,29,31,56,0,29,11,33,0,29,0,29,0,29,8,30,0,29,9,31,8,29,0,29,0,29,0,29,5,26
QN63,Woodside,198,103,0,50,14,53,48,76,18,56,0,50,0,50,0,50,0,50,43,55,5,49,24,54,7,50,19,51,20,57,0,50,0,50
QN66,Laurelton,67,48,0,40,0,40,0,40,0,40,0,40,4,39,4,38,0,40,8,40,0,40,16,42,13,41,15,40,0,40,7,37,0,40
QN68,Queensbridge-Ravenswood-Long Island City,81,60,31,55,0,38,8,38,0,38,0,38,2,36,9,37,0,38,0,38,12,42,12,41,0,38,7,37,0,38,0,38,0,38
QN70,Astoria,301,104,33,61,16,61,29,64,0,60,0,60,16,61,21,62,0,60,19,62,35,62,49,78,36,65,38,68,9,61,0,60,0,60
QN71,Old Astoria,117,72,13,38,0,34,0,34,18,43,0,34,0,34,0,34,0,34,24,47,0,34,15,40,4,33,5,36,16,40,13,37,9,35
QN72,Steinway,198,100,0,51,0,51,10,53,0,51,3,52,13,54,0,51,0,51,14,55,19,54,0,51,53,66,30,60,0,51,36,67,20,58
QN76,Baisley Park,207,73,0,48,24,55,4,47,5,47,6,47,6,48,19,51,13,50,4,47,42,49,10,49,15,47,14,47,13,50,3,47,29,49
QN98,Airport,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
QN99,park-cemetery-etc-Queens,10,49,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,10,49,0,48,0,48,0,48
SI01,Annadale-Huguenot-Prince's Bay-Eltingville,73,72,0,34,0,34,0,34,0,34,0,34,0,34,32,59,0,34,0,34,0,34,22,45,0,34,19,45,0,34,0,34,0,34
SI05,New Springville-Bloomfield-Travis,57,56,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,17,50,0,43,22,48,18,43,0,43,0,43,0,43
SI07,Westerleigh,63,49,0,36,10,38,0,36,0,36,5,35,0,36,0,36,0,36,11,38,5,36,0,36,17,43,9,37,0,36,6,36,0,36
SI08,Grymes Hill-Clifton-Fox Hills,119,79,0,28,7,28,0,28,0,28,0,28,0,28,0,28,26,50,0,28,0,28,8,31,63,64,0,28,7,28,8,29,0,28
SI11,Charleston-Richmond Valley-Tottenville,107,75,0,32,14,35,0,32,0,32,0,32,0,32,10,31,0,32,59,71,0,32,0,32,0,32,0,32,0,32,6,29,18,33
SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,359,146,80,73,20,48,0,38,0,38,6,37,12,41,0,38,0,38,43,78,12,42,34,44,64,75,44,54,0,38,44,58,0,38
SI14,Grasmere-Arrochar-Ft. Wadsworth,21,34,0,27,0,27,0,27,0,27,0,27,0,27,8,29,0,27,0,27,0,27,0,27,0,27,13,32,0,27,0,27,0,27
SI22,West New Brighton-New Brighton-St. George,170,84,6,39,0,40,11,42,9,40,19,39,0,40,9,40,6,39,0,40,0,40,0,40,44,66,30,53,18,43,18,48,0,40
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,55,55,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,3,36,0,38,0,38,19,41,15,42,14,40,4,37
SI25,Oakwood-Oakwood Beach,61,58,0,32,0,32,0,32,20,45,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,23,39,18,39,0,32
SI28,Port Richmond,102,80,16,37,0,32,0,32,0,32,14,34,0,32,0,32,0,32,0,32,11,32,0,32,6,31,0,32,0,32,40,61,15,32
SI32,Rossville-Woodrow,42,42,0,29,0,29,0,29,0,29,18,37,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,24,35,0,29
SI35,New Brighton-Silver Lake,71,55,0,27,0,27,0,27,0,27,0,27,20,38,0,27,0,27,12,31,21,42,0,27,9,27,9,28,0,27,0,27,0,27
SI36,Old Town-Dongan Hills-South Beach,71,56,0,32,9,33,0,32,7,33,0,32,0,32,0,32,0,32,0,32,0,32,30,47,0,32,25,39,0,32,0,32,0,32
SI37,Stapleton-Rosebank,139,85,34,58,0,38,0,38,21,50,0,38,0,38,0,38,11,40,0,38,11,40,31,54,0,38,9,39,0,38,11,37,11,39
SI45,New Dorp-Midland Beach,36,52,0,29,0,29,0,29,0,29,0,29,0,29,0,29,27,50,0,29,0,29,0,29,9,32,0,29,0,29,0,29,0,29
SI48,Arden Heights,12,33,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,12,33,0,29,0,29,0,29,0,29,0,29
SI54,Great Kills,53,55,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,21,52,14,43,0,42,0,42,0,42,7,42,11,42
SI99,park-cemetery-etc-Staten Island,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
