area_id,area_name,b19037g001,b19037g001_moe,b19037g002,b19037g002_moe,b19037g003,b19037g003_moe,b19037g004,b19037g004_moe,b19037g005,b19037g005_moe,b19037g006,b19037g006_moe,b19037g007,b19037g007_moe,b19037g008,b19037g008_moe,b19037g009,b19037g009_moe,b19037g010,b19037g010_moe,b19037g011,b19037g011_moe,b19037g012,b19037g012_moe,b19037g013,b19037g013_moe,b19037g014,b19037g014_moe,b19037g015,b19037g015_moe,b19037g016,b19037g016_moe,b19037g017,b19037g017_moe,b19037g018,b19037g018_moe,b19037g019,b19037g019_moe,b19037g020,b19037g020_moe,b19037g021,b19037g021_moe,b19037g022,b19037g022_moe,b19037g023,b19037g023_moe,b19037g024,b19037g024_moe,b19037g025,b19037g025_moe,b19037g026,b19037g026_moe,b19037g027,b19037g027_moe,b19037g028,b19037g028_moe,b19037g029,b19037g029_moe,b19037g030,b19037g030_moe,b19037g031,b19037g031_moe,b19037g032,b19037g032_moe,b19037g033,b19037g033_moe,b19037g034,b19037g034_moe,b19037g035,b19037g035_moe,b19037g036,b19037g036_moe,b19037g037,b19037g037_moe,b19037g038,b19037g038_moe,b19037g039,b19037g039_moe,b19037g040,b19037g040_moe,b19037g041,b19037g041_moe,b19037g042,b19037g042_moe,b19037g043,b19037g043_moe,b19037g044,b19037g044_moe,b19037g045,b19037g045_moe,b19037g046,b19037g046_moe,b19037g047,b19037g047_moe,b19037g048,b19037g048_moe,b19037g049,b19037g049_moe,b19037g050,b19037g050_moe,b19037g051,b19037g051_moe,b19037g052,b19037g052_moe,b19037g053,b19037g053_moe,b19037g054,b19037g054_moe,b19037g055,b19037g055_moe,b19037g056,b19037g056_moe,b19037g057,b19037g057_moe,b19037g058,b19037g058_moe,b19037g059,b19037g059_moe,b19037g060,b19037g060_moe,b19037g061,b19037g061_moe,b19037g062,b19037g062_moe,b19037g063,b19037g063_moe,b19037g064,b19037g064_moe,b19037g065,b19037g065_moe,b19037g066,b19037g066_moe,b19037g067,b19037g067_moe,b19037g068,b19037g068_moe,b19037g069,b19037g069_moe
BK82,East New York,348,111,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,0,65,154,86,8,65,6,64,47,77,8,64,38,72,0,65,15,66,12,64,0,65,3,64,0,65,9,66,8,64,0,65,0,65,0,65,128,83,0,65,0,65,5,64,11,66,23,68,0,65,35,70,0,65,0,65,2,64,0,65,52,75,0,65,0,65,0,65,0,65,66,70,0,65,22,65,7,64,0,65,0,65,13,66,10,65,0,65,0,65,14,67,0,65,0,65,0,65,0,65,0,65,0,65
BK83,Cypress Hills-City Line,177,70,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,87,61,0,49,9,50,4,48,11,51,0,49,0,49,8,50,0,49,0,49,4,48,22,52,7,50,5,49,0,49,17,55,0,49,49,57,0,49,0,49,12,51,8,49,17,51,0,49,0,49,0,49,0,49,0,49,12,51,0,49,0,49,0,49,0,49,0,49,41,48,5,49,0,49,0,49,6,49,0,49,0,49,0,49,0,49,0,49,4,49,5,49,10,51,0,49,11,48,0,49,0,49
BK85,East New York (Pennsylvania Ave),68,48,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,9,38,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,9,38,0,36,0,36,0,36,39,43,0,36,13,40,9,37,0,36,0,36,6,35,11,38,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,20,36,0,36,15,37,0,36,0,36,0,36,5,35,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36
BK88,Borough Park,127,89,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,59,84,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,13,70,0,68,22,75,0,68,24,75,0,68,0,68,68,74,10,69,0,68,0,68,0,68,0,68,0,68,0,68,15,71,0,68,0,68,20,70,0,68,0,68,15,69,8,69,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68
BK90,East Williamsburg,240,90,37,54,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,16,45,21,50,0,40,0,40,0,40,0,40,67,57,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,22,44,2,40,10,41,16,44,17,47,0,40,0,40,0,40,57,58,15,44,7,40,0,40,0,40,0,40,8,42,0,40,0,40,0,40,17,45,0,40,0,40,0,40,0,40,0,40,10,41,79,52,15,41,17,46,0,40,9,41,10,41,0,40,0,40,0,40,0,40,12,42,9,40,7,40,0,40,0,40,0,40,0,40
BK91,East Flatbush-Farragut,372,113,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,70,62,7,53,0,54,0,54,0,54,0,54,6,53,11,55,0,54,0,54,16,54,0,54,0,54,7,54,0,54,23,57,0,54,224,105,29,59,17,55,0,54,0,54,0,54,0,54,0,54,0,54,14,56,0,54,85,87,4,53,18,57,14,54,43,65,0,54,78,59,0,54,0,54,0,54,14,56,0,54,9,54,10,54,0,54,0,54,9,54,9,54,9,54,0,54,0,54,18,53,0,54
BK93,Starrett City,109,76,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,42,39,14,29,0,24,0,24,0,24,0,24,0,24,0,24,14,29,0,24,0,24,0,24,0,24,0,24,14,29,0,24,0,24,67,65,57,62,10,25,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24
BK95,Erasmus,191,86,29,43,15,39,0,36,0,36,0,36,0,36,0,36,0,36,0,36,14,40,0,36,0,36,0,36,0,36,0,36,0,36,0,36,96,73,22,47,9,37,30,57,10,38,12,39,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,13,40,0,36,0,36,39,41,8,34,0,36,0,36,0,36,0,36,6,35,0,36,0,36,0,36,0,36,9,37,0,36,16,43,0,36,0,36,0,36,27,40,7,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,7,36,0,36,0,36,0,36,0,36,13,38
BK96,Rugby-Remsen Village,225,104,9,53,9,53,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,114,88,49,68,0,54,8,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,43,74,14,56,0,54,0,54,0,54,0,54,82,64,20,56,0,54,21,56,0,54,0,54,17,58,0,54,0,54,7,55,0,54,0,54,0,54,17,54,0,54,0,54,0,54,20,56,0,54,0,54,20,56,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54
BK99,park-cemetery-etc-Brooklyn,27,51,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,20,49,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,20,49,0,40,0,40,0,40,0,40,0,40,7,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,7,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40
BX01,Claremont-Bathgate,288,110,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,118,76,14,43,22,40,0,40,0,40,35,54,0,40,24,52,0,40,0,40,0,40,15,45,8,38,0,40,0,40,0,40,0,40,108,67,38,45,0,40,40,56,5,39,15,43,0,40,0,40,0,40,10,39,0,40,0,40,0,40,0,40,0,40,0,40,0,40,62,53,21,43,12,40,0,40,0,40,18,47,0,40,0,40,11,42,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40
BX03,Eastchester-Edenwald-Baychester,231,120,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,68,71,0,40,14,42,0,40,0,40,0,40,0,40,16,43,0,40,0,40,38,63,0,40,0,40,0,40,0,40,0,40,0,40,130,95,0,40,13,43,12,41,0,40,0,40,0,40,0,40,0,40,0,40,14,43,0,40,71,89,5,39,6,39,9,40,0,40,33,46,0,40,2,38,17,44,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,14,44,0,40
BX05,Bedford Park-Fordham North,413,131,21,58,0,50,0,50,0,50,21,58,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,130,88,41,70,37,61,0,50,0,50,0,50,12,46,28,56,0,50,0,50,0,50,0,50,0,50,12,51,0,50,0,50,0,50,207,89,68,59,24,57,0,50,0,50,14,52,0,50,12,51,10,50,8,49,33,63,6,48,0,50,0,50,0,50,18,55,14,52,55,52,8,48,0,50,8,50,0,50,0,50,11,50,19,50,9,49,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50
BX06,Belmont,291,137,25,50,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,25,50,0,34,0,34,0,34,0,34,0,34,0,34,0,34,131,92,70,76,0,34,0,34,6,31,0,34,12,34,0,34,0,34,0,34,14,36,15,38,0,34,14,37,0,34,0,34,0,34,115,126,0,34,63,101,0,34,7,32,45,79,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,20,43,0,34,20,43,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34
BX07,Bronxdale,501,157,79,86,0,38,79,86,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,128,81,31,59,14,40,10,39,8,38,37,62,0,38,0,38,0,38,0,38,0,38,0,38,20,41,0,38,0,38,0,38,8,38,209,105,25,44,23,48,24,52,0,38,39,73,16,42,0,38,9,39,0,38,14,43,25,54,34,48,0,38,0,38,0,38,0,38,85,55,22,43,11,40,0,38,16,44,16,38,0,38,0,38,10,39,0,38,10,39,0,38,0,38,0,38,0,38,0,38,0,38
BX08,West Farms-Bronx River,816,218,46,62,0,40,0,40,0,40,0,40,28,56,18,48,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,348,146,7,40,32,63,46,61,51,72,69,103,30,48,0,40,26,55,0,40,16,43,16,44,18,48,30,49,7,39,0,40,0,40,273,124,45,64,36,46,11,41,0,40,52,72,0,40,0,40,0,40,0,40,19,48,37,55,12,41,8,40,0,40,30,51,23,51,149,86,65,77,0,40,39,48,0,40,0,40,0,40,0,40,0,40,0,40,11,42,16,40,0,40,0,40,18,45,0,40,0,40
BX09,Soundview-Castle Hill-Clason Point-Harding Park,339,111,7,48,0,50,0,50,0,50,0,50,0,50,0,50,7,48,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,61,54,5,49,0,50,0,50,0,50,0,50,9,49,0,50,18,54,0,50,0,50,14,51,7,48,8,50,0,50,0,50,0,50,177,84,9,50,9,49,32,58,0,50,35,52,0,50,0,50,0,50,0,50,13,51,0,50,41,63,0,50,14,52,24,53,0,50,94,65,22,52,10,49,17,54,13,52,0,50,12,51,0,50,0,50,0,50,0,50,0,50,0,50,20,55,0,50,0,50,0,50
BX10,Pelham Bay-Country Club-City Island,130,103,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,100,91,0,34,0,34,26,50,0,34,0,34,0,34,0,34,0,34,16,39,0,34,0,34,0,34,58,81,0,34,0,34,0,34,21,47,0,34,0,34,0,34,0,34,1,43,0,34,0,34,0,34,0,34,14,36,0,34,0,34,6,34,0,34,0,34,0,34,9,35,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,0,34,9,35,0,34,0,34,0,34,0,34
BX13,Co-op City,381,181,36,63,0,33,0,33,0,33,36,63,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,55,55,28,50,0,33,0,33,0,33,0,33,0,33,0,33,0,33,15,33,0,33,0,33,12,32,0,33,0,33,0,33,0,33,231,145,0,33,0,33,39,48,0,33,14,34,0,33,0,33,0,33,42,43,16,35,0,33,9,32,23,47,0,33,88,119,0,33,59,58,0,33,0,33,0,33,0,33,17,35,0,33,0,33,0,33,0,33,42,52,0,33,0,33,0,33,0,33,0,33,0,33
BX14,East Concourse-Concourse Village,494,151,32,63,0,51,5,49,0,51,0,51,0,51,0,51,0,51,27,64,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,143,103,15,56,0,51,33,70,0,51,28,66,29,67,10,52,2,52,0,51,0,51,0,51,12,52,0,51,0,51,14,54,0,51,190,88,82,68,0,51,29,60,0,51,0,51,13,48,0,51,0,51,7,51,0,51,18,56,41,60,0,51,0,51,0,51,0,51,129,75,60,61,13,54,0,51,0,51,0,51,10,52,13,54,16,51,0,51,0,51,17,56,0,51,0,51,0,51,0,51,0,51
BX17,East Tremont,434,127,24,46,11,47,4,44,0,45,0,45,9,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,228,103,48,59,24,48,10,46,15,48,19,52,8,43,38,65,0,45,0,45,0,45,0,45,39,65,0,45,0,45,27,54,0,45,118,71,13,45,7,46,15,49,0,45,0,45,0,45,0,45,0,45,26,58,0,45,16,48,14,43,27,52,0,45,0,45,0,45,64,55,18,46,35,50,0,45,11,47,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45
BX22,North Riverdale-Fieldston-Riverdale,146,73,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,65,52,11,39,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,10,39,22,47,10,39,12,40,0,38,0,38,0,38,37,46,0,38,0,38,0,38,0,38,9,39,11,41,0,38,0,38,0,38,0,38,0,38,0,38,10,39,7,38,0,38,0,38,44,50,0,38,0,38,11,40,0,38,22,48,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,11,38,0,38,0,38
BX26,Highbridge,293,103,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,111,70,48,63,7,40,0,42,0,42,8,40,15,45,8,42,0,42,7,40,0,42,18,46,0,42,0,42,0,42,0,42,0,42,141,75,65,59,15,44,0,42,0,42,0,42,0,42,0,42,0,42,15,45,14,44,16,41,0,42,16,46,0,42,0,42,0,42,41,46,0,42,29,47,7,40,5,39,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42
BX27,Hunts Point,288,101,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,97,62,10,38,6,37,4,37,12,39,30,54,8,36,0,38,13,39,0,38,8,38,0,38,0,38,6,35,0,38,0,38,0,38,156,74,10,37,9,37,57,55,0,38,0,38,11,39,9,39,7,38,13,41,23,41,9,39,0,38,0,38,0,38,0,38,8,39,35,45,0,38,6,38,3,34,12,40,8,37,0,38,0,38,0,38,6,36,0,38,0,38,0,38,0,38,0,38,0,38,0,38
BX28,Van Cortlandt Village,560,149,37,51,18,49,0,43,0,43,0,43,12,45,0,43,0,43,0,43,0,43,7,44,0,43,0,43,0,43,0,43,0,43,0,43,145,78,8,44,0,43,39,60,0,43,22,56,9,43,26,49,7,43,17,45,8,43,0,43,9,44,0,43,0,43,0,43,0,43,318,123,0,43,12,45,19,43,19,44,0,43,14,47,47,78,21,53,0,43,65,69,11,45,52,55,30,49,0,43,28,44,0,43,60,51,17,46,0,43,9,43,0,43,0,43,0,43,8,43,0,43,0,43,15,45,0,43,0,43,0,43,0,43,0,43,11,44
BX29,Spuyten Duyvil-Kingsbridge,318,121,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,182,95,0,38,0,38,0,38,0,38,11,40,0,38,10,40,0,38,0,38,41,50,0,38,25,43,84,82,7,38,4,37,0,38,107,74,9,39,47,70,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,13,41,18,39,0,38,13,41,0,38,7,38,29,42,0,38,8,38,0,38,0,38,11,40,0,38,0,38,0,38,0,38,10,40,0,38,0,38,0,38,0,38,0,38,0,38
BX30,Kingsbridge Heights,409,127,23,43,0,38,12,41,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,11,40,0,38,0,38,0,38,0,38,146,74,38,43,13,39,0,38,16,43,0,38,12,39,0,38,18,39,0,38,0,38,11,40,0,38,38,55,0,38,0,38,0,38,171,88,16,35,48,58,0,38,34,53,0,38,24,45,0,38,0,38,0,38,18,41,14,42,17,43,0,38,0,38,0,38,0,38,69,52,10,37,12,39,0,38,24,45,0,38,0,38,23,44,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38
BX31,Allerton-Pelham Gardens,197,84,8,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,8,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,81,74,0,42,20,49,0,42,0,42,12,42,0,42,0,42,25,56,0,42,0,42,0,42,20,51,0,42,4,42,0,42,0,42,95,54,9,40,0,42,0,42,0,42,0,42,5,41,41,47,0,42,0,42,0,42,15,46,11,38,5,41,0,42,9,43,0,42,13,41,8,41,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,5,41,0,42,0,42,0,42,0,42,0,42,0,42
BX33,Longwood,215,80,9,35,0,36,0,36,9,35,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,64,39,19,34,6,33,10,36,0,36,0,36,9,36,0,36,0,36,0,36,8,34,12,37,0,36,0,36,0,36,0,36,0,36,102,60,27,42,0,36,17,42,0,36,13,37,9,38,14,39,11,37,0,36,0,36,0,36,0,36,11,37,0,36,0,36,0,36,40,43,21,36,0,36,0,36,13,38,0,36,6,34,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36
BX34,Melrose South-Mott Haven North,274,105,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,46,51,0,42,0,42,0,42,8,43,0,42,7,40,0,42,0,42,12,43,19,47,0,42,0,42,0,42,0,42,0,42,0,42,158,86,15,44,19,50,34,57,0,42,42,49,8,42,18,48,0,42,0,42,0,42,0,42,22,52,0,42,0,42,0,42,0,42,70,61,13,41,25,55,9,42,11,44,0,42,12,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42
BX35,Morrisania-Melrose,544,144,15,38,0,40,0,40,0,40,0,40,0,40,0,40,0,40,8,38,0,40,7,39,0,40,0,40,0,40,0,40,0,40,0,40,197,94,73,62,42,59,0,40,39,57,28,48,0,40,0,40,5,39,0,40,10,39,0,40,0,40,0,40,0,40,0,40,0,40,276,95,96,57,14,45,9,38,0,40,0,40,10,41,6,37,6,40,16,45,7,40,34,53,66,57,0,40,0,40,12,39,0,40,56,48,28,41,0,40,0,40,19,41,0,40,0,40,0,40,0,40,9,39,0,40,0,40,0,40,0,40,0,40,0,40,0,40
BX36,University Heights-Morris Heights,601,170,32,56,0,51,0,51,7,51,16,55,9,50,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,213,120,8,51,27,61,0,51,10,53,6,51,0,51,57,90,8,51,16,53,50,74,4,50,18,57,0,51,0,51,9,51,0,51,286,115,82,70,31,57,39,65,0,51,28,54,14,50,17,53,0,51,63,73,0,51,0,51,12,52,0,51,0,51,0,51,0,51,70,57,26,51,0,51,0,51,22,49,0,51,0,51,0,51,0,51,8,51,14,54,0,51,0,51,0,51,0,51,0,51,0,51
BX37,Van Nest-Morris Park-Westchester Square,327,113,22,49,0,42,0,42,3,40,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,19,50,0,42,0,42,0,42,0,42,149,85,0,42,0,42,0,42,8,42,20,52,0,42,24,56,16,43,6,41,6,41,16,43,8,42,45,61,0,42,0,42,0,42,136,72,13,45,14,43,25,46,0,42,6,41,0,42,0,42,0,42,5,41,10,43,25,46,10,43,28,49,0,42,0,42,0,42,20,42,0,42,0,42,12,44,0,42,0,42,0,42,0,42,0,42,0,42,0,42,2,40,0,42,6,41,0,42,0,42,0,42
BX39,Mott Haven-Port Morris,379,120,22,59,22,59,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,139,74,0,50,10,49,48,61,19,50,0,50,0,50,19,53,0,50,9,50,10,50,11,51,0,50,13,50,0,50,0,50,0,50,133,74,14,49,50,59,14,53,0,50,8,49,8,48,25,63,6,50,0,50,0,50,8,50,0,50,0,50,0,50,0,50,0,50,85,61,6,47,12,50,51,59,11,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,5,49,0,50,0,50,0,50,0,50
BX40,Fordham South,173,95,21,36,0,32,0,32,0,32,0,32,11,34,0,32,0,32,0,32,0,32,0,32,0,32,10,33,0,32,0,32,0,32,0,32,98,78,21,42,0,32,26,50,51,59,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,54,56,0,32,0,32,29,45,0,32,0,32,0,32,0,32,25,47,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
BX41,Mount Hope,502,139,5,49,5,49,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,216,97,15,54,23,51,4,50,8,50,10,51,25,56,27,50,38,65,0,51,56,73,0,51,10,51,0,51,0,51,0,51,0,51,127,74,40,56,30,61,20,52,4,49,9,51,0,51,0,51,12,53,0,51,0,51,12,52,0,51,0,51,0,51,0,51,0,51,154,89,67,86,20,52,18,51,0,51,0,51,0,51,0,51,9,51,9,52,0,51,9,50,3,50,5,50,14,52,0,51,0,51
BX43,Norwood,622,170,30,61,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,30,61,0,41,0,41,0,41,0,41,0,41,0,41,434,141,118,83,44,52,26,45,0,41,18,48,0,41,42,67,30,51,38,59,56,59,13,43,9,41,27,46,13,43,0,41,0,41,124,74,12,42,13,44,34,49,0,41,0,41,43,55,0,41,0,41,0,41,0,41,0,41,22,51,0,41,0,41,0,41,0,41,34,51,11,40,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,0,41,23,51,0,41,0,41,0,41,0,41
BX44,Williamsbridge-Olinville,302,111,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,121,91,11,56,0,54,0,54,0,54,39,69,5,53,11,55,0,54,0,54,32,68,23,60,0,54,0,54,0,54,0,54,0,54,139,73,32,58,8,54,10,54,12,56,6,53,0,54,0,54,0,54,0,54,0,54,26,59,16,56,9,54,8,54,12,56,0,54,42,57,14,53,0,54,0,54,0,54,0,54,0,54,10,55,10,55,0,54,0,54,8,54,0,54,0,54,0,54,0,54,0,54
BX46,Parkchester,666,198,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,365,157,4,35,0,36,0,36,66,80,19,39,16,41,32,48,0,36,0,36,47,64,44,60,37,53,44,54,0,36,56,81,0,36,171,93,0,36,0,36,0,36,0,36,0,36,17,42,0,36,0,36,23,50,14,39,33,49,55,46,29,47,0,36,0,36,0,36,130,70,30,46,30,42,27,47,23,47,0,36,0,36,0,36,0,36,0,36,0,36,12,37,8,36,0,36,0,36,0,36,0,36
BX49,Pelham Parkway,202,96,5,37,5,37,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,103,69,0,38,0,38,10,39,11,40,0,38,0,38,0,38,0,38,42,61,16,44,0,38,11,37,0,38,0,38,13,42,0,38,87,68,0,38,14,41,32,52,0,38,0,38,0,38,0,38,21,55,0,38,0,38,0,38,10,39,10,39,0,38,0,38,0,38,7,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,7,38,0,38,0,38,0,38,0,38
BX52,Schuylerville-Throgs Neck-Edgewater Park,448,146,55,79,0,52,0,52,0,52,0,52,0,52,20,60,0,52,0,52,0,52,0,52,0,52,0,52,35,74,0,52,0,52,0,52,268,111,86,82,0,52,25,64,6,51,0,52,0,52,0,52,0,52,25,65,66,62,22,55,13,52,11,54,14,55,0,52,0,52,85,70,53,63,0,52,0,52,0,52,0,52,0,52,0,52,0,52,0,52,11,57,0,52,0,52,21,54,0,52,0,52,0,52,40,62,7,52,0,52,29,62,0,52,0,52,0,52,0,52,0,52,0,52,4,52,0,52,0,52,0,52,0,52,0,52,0,52
BX55,Soundview-Bruckner,835,194,16,45,0,40,0,40,0,40,0,40,0,40,0,40,16,45,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,346,126,116,83,24,54,10,40,20,48,33,56,5,39,16,44,15,47,0,40,33,50,55,55,0,40,19,48,0,40,0,40,0,40,407,145,107,79,92,83,37,58,18,41,35,54,0,40,0,40,32,51,24,52,22,52,2,41,8,40,30,53,0,40,0,40,0,40,66,52,24,46,0,40,16,40,8,40,6,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,12,42,0,40
BX59,Westchester-Unionport,470,146,47,55,0,36,0,36,8,36,16,43,23,49,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,275,121,10,37,44,57,37,67,34,60,0,36,8,38,0,36,0,36,0,36,44,62,43,60,44,59,5,35,0,36,6,36,0,36,127,68,0,36,11,38,10,39,11,38,21,47,0,36,0,36,11,38,15,40,0,36,17,35,12,39,11,38,0,36,0,36,8,37,21,37,0,36,0,36,0,36,0,36,0,36,0,36,8,36,0,36,8,38,0,36,0,36,5,33,0,36,0,36,0,36,0,36
BX62,Woodlawn-Wakefield,170,76,7,47,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,7,47,97,67,0,48,0,48,0,48,0,48,0,48,8,48,0,48,0,48,0,48,29,53,6,48,26,60,23,52,0,48,0,48,5,47,47,58,0,48,9,50,0,48,0,48,0,48,0,48,0,48,0,48,14,51,0,48,7,49,9,49,0,48,0,48,8,49,0,48,19,47,0,48,0,48,0,48,0,48,0,48,6,48,0,48,0,48,0,48,0,48,13,47,0,48,0,48,0,48,0,48,0,48
